Data from laser3s10a1_V78500241_15.txt Node
Date: Fri Aug 28 13:35:29 CST 2020
User: usil
Spectrometer: V785-0024
Trigger mode: 0
Integration Time (sec): 3.000000E0
Scans to average: 10
Nonlinearity correction enabled: false
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
801.071	33429.3
801.214	33388.6
801.356	33273.3
801.499	33443.8
801.641	33532.1
801.783	33913.7
801.926	34325.1
802.068	34207.4
802.211	34249.8
802.353	34174.5
802.496	33881.2
802.638	34087.8
802.78	34316.2
802.923	34501.7
803.065	34374.5
803.208	34449.9
803.35	34548.8
803.492	34570.2
803.635	34536.2
803.777	33855.4
803.919	34334.6
804.061	35750.1
804.204	34808.6
804.346	34825.9
804.488	34750.4
804.63	35297
804.773	35024.7
804.915	35105
805.057	35558.1
805.199	35150.2
805.341	35216.4
805.483	35269
805.626	35264.9
805.768	35319.6
805.91	35845.5
806.052	36175.2
806.194	36039.8
806.336	36785.4
806.478	36544.1
806.62	37001.2
806.762	37747.7
806.904	37991.6
807.046	38098.8
807.188	37216.1
807.33	36692.8
807.472	36408.9
807.614	35370.3
807.756	35222.6
807.898	34975.7
808.04	35687.8
808.182	36700.9
808.324	37401.4
808.465	37371.8
808.607	36979.9
808.749	36011.3
808.891	35461.1
809.033	35612.1
809.174	35616
809.316	35722.3
809.458	36019.3
809.6	35545.6
809.741	35271.1
809.883	35084
810.025	35538.7
810.166	35060.1
810.308	34263
810.45	33358.3
810.591	32374.3
810.733	32013.3
810.875	32411.3
811.016	32658.5
811.158	32528
811.299	32378.3
811.441	32368.2
811.582	32112.2
811.724	32071.5
811.865	32357.7
812.007	33042.4
812.148	33600.6
812.29	34146
812.431	34786.5
812.573	35480.5
812.714	36272.7
812.855	36806.8
812.997	36725.4
813.138	37076.1
813.279	36407.6
813.421	35802.9
813.562	34843.2
813.703	33644.3
813.845	32945.4
813.986	32008.7
814.127	31573.9
814.268	31290.1
814.41	31072
814.551	30626.8
814.692	30684
814.833	29928.6
814.974	29629.4
815.115	29396
815.256	28578.1
815.397	27994.7
815.539	27581.7
815.68	26965.3
815.821	26926.4
815.962	27245
816.103	26764.8
816.244	26232.8
816.385	26004.3
816.526	26252.3
816.666	25989.7
816.807	25908.3
816.948	26467.9
817.089	26729.3
817.23	26429.8
817.371	26189.5
817.512	26281.8
817.653	26346.2
817.793	26114.4
817.934	25968.8
818.075	26213.9
818.216	26108
818.356	26182.3
818.497	26078.4
818.638	26026.6
818.778	26417.3
818.919	26684.8
819.06	27035.2
819.2	27608.1
819.341	27672.1
