Data from water3s10a_V78500241_10.txt Node
Date: Fri Aug 28 11:41:59 CST 2020
User: usil
Spectrometer: V785-0024
Trigger mode: 0
Integration Time (sec): 3.000000E0
Scans to average: 10
Nonlinearity correction enabled: false
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
801.071	44822.1
801.214	44889.7
801.356	44760.1
801.499	44763.2
801.641	44704.7
801.783	44875.4
801.926	45107.2
802.068	44959.4
802.211	45008.5
802.353	44936.2
802.496	44506.7
802.638	44678.7
802.78	44904
802.923	45167.2
803.065	45053.9
803.208	45186.9
803.35	45335.1
803.492	45239.6
803.635	45210.2
803.777	44532
803.919	44953.9
804.061	46315.8
804.204	45213.7
804.346	45119.7
804.488	45039.8
804.63	45562.2
804.773	45175.3
804.915	45252.2
805.057	45618.4
805.199	45132.9
805.341	45364.4
805.483	45558.3
805.626	45608.9
805.768	45546.5
805.91	45950.6
806.052	46405.3
806.194	46347.5
806.336	47204.8
806.478	47084.5
806.62	47711.5
806.762	48551.4
806.904	48878.4
807.046	48961.7
807.188	47910.4
807.33	47290.3
807.472	46914.7
807.614	45945.9
807.756	45718.9
807.898	45390.9
808.04	46168.3
808.182	47272.2
808.324	48055
808.465	48060.3
808.607	47435.6
808.749	46567.2
808.891	46070.6
809.033	46237.8
809.174	46180
809.316	46100.8
809.458	46381.6
809.6	45983.4
809.741	45941.5
809.883	45829.1
810.025	46188.5
810.166	45550
810.308	44826.8
810.45	43755.3
810.591	42890.9
810.733	42456.8
810.875	42810.8
811.016	43090.7
811.158	43021.5
811.299	42893.7
811.441	42837.2
811.582	42584.1
811.724	42561.3
811.865	42724.2
812.007	43470.3
812.148	44053.8
812.29	44826.4
812.431	45487.9
812.573	46115.3
812.714	46723.8
812.855	47316.2
812.997	47325
813.138	47588.2
813.279	47099.7
813.421	46472.7
813.562	45291.4
813.703	44030.4
813.845	43316.7
813.986	42215.8
814.127	41703.2
814.268	41493.5
814.41	41382
814.551	40882.7
814.692	40912.8
814.833	39940.7
814.974	39487.4
815.115	39120.5
815.256	38174.4
815.397	37651.1
815.539	37305.2
815.68	36613.9
815.821	36578.4
815.962	36841.8
816.103	36261.5
816.244	35614.1
816.385	35417.8
816.526	35756.3
816.666	35477.2
816.807	35252.1
816.948	35837
817.089	36117.4
817.23	35686.3
817.371	35387.9
817.512	35388.3
817.653	35492.7
817.793	35187
817.934	34998.8
818.075	35242.7
818.216	35119
818.356	35214.5
818.497	35120.3
818.638	35021.2
818.778	35416.3
818.919	35803.9
819.06	36219.4
819.2	36692.8
819.341	36717.3
819.481	36553
819.622	36847.9
819.762	37343.4
819.903	36962.9
