Data from dark3s10a1_V78500241_2.txt Node
Date: Fri Aug 28 12:05:51 CST 2020
User: usil
Spectrometer: V785-0024
Trigger mode: 0
Integration Time (sec): 3.000000E0
Scans to average: 10
Nonlinearity correction enabled: false
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
801.071	7824.7
801.214	7764.9
801.356	7564.8
801.499	7627.6
801.641	7526
801.783	7650.8
801.926	7959.4
802.068	7838
802.211	7986.6
802.353	8076.5
802.496	7801
802.638	8029.3
802.78	8077.5
802.923	8245.5
803.065	7908.2
803.208	7670.1
803.35	7717
803.492	7807.1
803.635	7872.9
803.777	7280.7
803.919	7794.3
804.061	9185.1
804.204	7964.7
804.346	7773.8
804.488	7455.3
804.63	7887
804.773	7543.1
804.915	7643.5
805.057	8130.2
805.199	7596.7
805.341	7771.4
805.483	7927.9
805.626	7934.5
805.768	7811.6
805.91	8117.8
806.052	8151.5
806.194	7920.8
806.336	8640.8
806.478	7973
806.62	7816
806.762	7858.4
806.904	8090.9
807.046	8451.2
807.188	7823.1
807.33	7640.9
807.472	7974.8
807.614	7697.5
807.756	8063.7
807.898	7655.4
808.04	7701.4
808.182	7893.3
808.324	7790.1
808.465	7659.6
808.607	7578.8
808.749	7331
808.891	7441.1
809.033	7919.7
809.174	7921
809.316	7643.5
809.458	7694.5
809.6	7287.9
809.741	7239.4
809.883	7217.4
810.025	7639.7
810.166	7472.3
810.308	7466.5
810.45	7541.5
810.591	7358.3
810.733	7259.6
810.875	7467.8
811.016	7427.7
811.158	7326.9
811.299	7458.6
811.441	7755.7
811.582	7653.8
811.724	7467.4
811.865	7413.7
812.007	7705.3
812.148	7516.5
812.29	7551.1
812.431	7648.8
812.573	7781
812.714	7824.5
812.855	8049.1
812.997	7963.5
813.138	8344.4
813.279	7940.6
813.421	7821.6
813.562	7822
813.703	7644.3
813.845	7832.5
813.986	7437.6
814.127	7261.4
814.268	7398.9
814.41	7534.3
814.551	7440.6
814.692	7952.5
814.833	7558.2
814.974	7642.1
815.115	7861.8
815.256	7464.4
815.397	7451.1
815.539	7589.2
815.68	7275.9
815.821	7483
815.962	8067.5
816.103	7784.2
816.244	7594.4
816.385	7632.5
816.526	8033
816.666	7677.7
816.807	7252.4
816.948	7705.1
817.089	7749.7
817.23	7496.8
817.371	7336.4
817.512	7475.2
817.653	7641
817.793	7463.2
817.934	7557.9
818.075	8041.8
818.216	7906.9
818.356	7981.3
818.497	7618.9
818.638	7370.4
818.778	7461.6
818.919	7365.6
